
@relation xalan-2.6

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute numDefects numeric

@data
27.000000,4.000000,2.000000,21.000000,53.000000,257.000000,8.000000,15.000000,23.000000,0.802885,454.000000,0.625000,4.000000,0.747573,0.138889,1.000000,4.000000,15.518519,5.000000,1.592600,0
3.000000,2.000000,0.000000,3.000000,5.000000,3.000000,1.000000,2.000000,0.000000,2.000000,24.000000,0.000000,0.000000,0.500000,0.555556,0.000000,0.000000,7.000000,2.000000,1.333300,0
22.000000,1.000000,0.000000,18.000000,74.000000,121.000000,3.000000,17.000000,9.000000,0.680272,959.000000,0.857143,4.000000,0.000000,0.180952,0.000000,0.000000,42.272727,19.000000,3.136400,2
6.000000,5.000000,0.000000,2.000000,11.000000,15.000000,1.000000,1.000000,6.000000,2.000000,34.000000,0.000000,0.000000,1.000000,0.625000,0.000000,0.000000,4.666667,0.000000,0.000000,1
3.000000,3.000000,0.000000,0.000000,4.000000,1.000000,0.000000,0.000000,2.000000,0.500000,1248.000000,1.000000,0.000000,0.974359,1.000000,0.000000,0.000000,414.666667,1.000000,0.333300,1
22.000000,1.000000,2.000000,5.000000,53.000000,71.000000,2.000000,5.000000,20.000000,0.706349,827.000000,0.833333,4.000000,0.000000,0.272727,1.000000,1.000000,36.045455,16.000000,2.772700,0
2.000000,3.000000,0.000000,4.000000,4.000000,1.000000,1.000000,3.000000,2.000000,2.000000,13.000000,0.000000,0.000000,0.976190,0.750000,1.000000,1.000000,5.500000,1.000000,0.500000,0
4.000000,7.000000,0.000000,9.000000,17.000000,0.000000,1.000000,8.000000,4.000000,0.000000,144.000000,1.000000,0.000000,0.977941,0.500000,3.000000,4.000000,34.750000,5.000000,2.500000,0
9.000000,2.000000,0.000000,12.000000,20.000000,0.000000,4.000000,10.000000,8.000000,0.125000,212.000000,1.000000,1.000000,0.789474,0.197531,1.000000,7.000000,22.444444,7.000000,2.444400,1
8.000000,1.000000,0.000000,16.000000,42.000000,8.000000,2.000000,15.000000,4.000000,0.607143,246.000000,1.000000,1.000000,0.000000,0.321429,0.000000,0.000000,29.250000,4.000000,1.875000,1
3.000000,3.000000,0.000000,0.000000,4.000000,1.000000,0.000000,0.000000,2.000000,0.500000,234.000000,1.000000,0.000000,0.974359,1.000000,0.000000,0.000000,76.666667,1.000000,0.333300,1
3.000000,5.000000,0.000000,10.000000,13.000000,3.000000,0.000000,10.000000,3.000000,2.000000,50.000000,0.000000,0.000000,0.990000,0.533333,3.000000,5.000000,15.666667,1.000000,0.333300,0
9.000000,2.000000,0.000000,9.000000,23.000000,36.000000,9.000000,9.000000,0.000000,2.000000,82.000000,0.000000,0.000000,0.529412,0.444444,0.000000,0.000000,8.111111,1.000000,0.888900,0
3.000000,3.000000,0.000000,0.000000,4.000000,1.000000,0.000000,0.000000,2.000000,0.500000,234.000000,1.000000,0.000000,0.974359,1.000000,0.000000,0.000000,76.666667,1.000000,0.333300,1
6.000000,3.000000,0.000000,37.000000,56.000000,0.000000,1.000000,36.000000,5.000000,0.550000,586.000000,1.000000,4.000000,0.923077,0.361111,2.000000,5.000000,96.000000,5.000000,1.666700,2
43.000000,1.000000,0.000000,28.000000,110.000000,761.000000,13.000000,15.000000,41.000000,0.941558,1052.000000,0.575758,7.000000,0.000000,0.146179,0.000000,0.000000,22.697674,12.000000,2.162800,2
2.000000,5.000000,0.000000,4.000000,10.000000,1.000000,0.000000,4.000000,2.000000,2.000000,28.000000,0.000000,0.000000,0.982143,0.750000,2.000000,7.000000,13.000000,1.000000,0.500000,0
5.000000,1.000000,12.000000,31.000000,6.000000,10.000000,31.000000,0.000000,5.000000,2.000000,19.000000,0.000000,0.000000,0.000000,0.900000,0.000000,0.000000,2.800000,1.000000,0.800000,1
3.000000,7.000000,0.000000,4.000000,6.000000,3.000000,1.000000,3.000000,1.000000,2.000000,31.000000,0.000000,0.000000,0.985185,0.555556,3.000000,5.000000,9.333333,2.000000,1.000000,0
2.000000,4.000000,0.000000,4.000000,5.000000,0.000000,2.000000,3.000000,2.000000,0.000000,25.000000,0.000000,0.000000,0.987342,0.666667,2.000000,3.000000,11.000000,2.000000,1.000000,1
1.000000,1.000000,0.000000,2.000000,1.000000,0.000000,1.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0
2.000000,5.000000,0.000000,6.000000,6.000000,1.000000,0.000000,6.000000,2.000000,2.000000,21.000000,0.000000,0.000000,0.982456,0.750000,1.000000,6.000000,9.500000,1.000000,0.500000,0
96.000000,4.000000,2.000000,15.000000,197.000000,0.000000,2.000000,13.000000,66.000000,0.919838,2568.000000,1.000000,2.000000,0.497354,0.180871,1.000000,26.000000,25.614583,11.000000,2.093800,2
2.000000,3.000000,0.000000,5.000000,4.000000,1.000000,1.000000,4.000000,2.000000,2.000000,9.000000,0.000000,0.000000,0.975610,0.750000,1.000000,1.000000,3.500000,1.000000,0.500000,0
23.000000,3.000000,0.000000,57.000000,107.000000,69.000000,4.000000,55.000000,22.000000,0.804545,948.000000,0.900000,4.000000,0.763441,0.204969,2.000000,8.000000,39.782609,10.000000,2.826100,1
25.000000,1.000000,0.000000,49.000000,25.000000,300.000000,48.000000,2.000000,25.000000,1.041667,28.000000,0.000000,0.000000,0.000000,0.340000,0.000000,0.000000,0.000000,1.000000,1.000000,0
15.000000,1.000000,0.000000,3.000000,21.000000,0.000000,1.000000,2.000000,15.000000,0.628571,158.000000,1.000000,2.000000,0.000000,0.311111,0.000000,0.000000,9.200000,2.000000,0.866700,0
5.000000,2.000000,0.000000,6.000000,7.000000,4.000000,1.000000,5.000000,5.000000,0.500000,22.000000,1.000000,0.000000,0.555556,0.325000,0.000000,0.000000,3.200000,1.000000,0.800000,1
5.000000,1.000000,0.000000,4.000000,6.000000,0.000000,4.000000,1.000000,5.000000,0.687500,82.000000,0.000000,1.000000,0.000000,0.666667,0.000000,0.000000,13.800000,0.000000,0.000000,1
9.000000,1.000000,0.000000,3.000000,16.000000,24.000000,2.000000,2.000000,9.000000,0.708333,143.000000,0.000000,1.000000,0.000000,0.400000,0.000000,0.000000,14.555556,3.000000,1.555600,2
11.000000,1.000000,1.000000,2.000000,20.000000,53.000000,2.000000,1.000000,0.000000,0.900000,90.000000,1.000000,0.000000,0.000000,0.400000,0.000000,0.000000,7.090909,2.000000,0.909100,0
3.000000,1.000000,0.000000,1.000000,4.000000,0.000000,1.000000,0.000000,3.000000,0.642857,55.000000,0.000000,0.000000,0.000000,0.666667,0.000000,0.000000,15.000000,0.000000,0.000000,1
27.000000,3.000000,24.000000,69.000000,150.000000,97.000000,25.000000,44.000000,15.000000,0.914663,2553.000000,0.968750,4.000000,0.747368,0.130178,3.000000,11.000000,92.370370,21.000000,3.481500,2
5.000000,4.000000,0.000000,17.000000,19.000000,10.000000,0.000000,17.000000,5.000000,2.000000,85.000000,0.000000,0.000000,0.960000,0.333333,3.000000,12.000000,16.000000,2.000000,1.200000,0
5.000000,5.000000,0.000000,8.000000,8.000000,10.000000,3.000000,5.000000,4.000000,2.000000,57.000000,0.000000,0.000000,0.976563,0.450000,1.000000,4.000000,10.400000,4.000000,1.200000,1
8.000000,3.000000,0.000000,22.000000,40.000000,28.000000,11.000000,12.000000,8.000000,1.142857,327.000000,1.000000,0.000000,0.833333,0.575000,1.000000,5.000000,39.375000,18.000000,3.125000,0
21.000000,1.000000,0.000000,2.000000,52.000000,126.000000,1.000000,1.000000,21.000000,0.762500,322.000000,1.000000,0.000000,0.000000,0.265306,0.000000,0.000000,14.142857,7.000000,1.381000,0
12.000000,1.000000,0.000000,5.000000,44.000000,64.000000,3.000000,2.000000,0.000000,0.981818,586.000000,1.000000,0.000000,0.000000,0.318182,0.000000,0.000000,47.416667,8.000000,1.833300,0
3.000000,3.000000,0.000000,7.000000,7.000000,3.000000,2.000000,5.000000,3.000000,2.000000,25.000000,0.000000,0.000000,0.953488,0.555556,1.000000,1.000000,7.333333,1.000000,0.666700,0
3.000000,3.000000,0.000000,0.000000,4.000000,1.000000,0.000000,0.000000,2.000000,0.500000,1248.000000,1.000000,0.000000,0.974359,1.000000,0.000000,0.000000,414.666667,1.000000,0.333300,1
4.000000,3.000000,0.000000,19.000000,26.000000,0.000000,0.000000,19.000000,3.000000,0.333333,311.000000,1.000000,0.000000,0.949153,0.400000,2.000000,6.000000,76.500000,6.000000,2.250000,0
9.000000,2.000000,0.000000,13.000000,20.000000,36.000000,1.000000,13.000000,8.000000,2.000000,85.000000,0.000000,0.000000,0.804878,0.351852,2.000000,3.000000,8.444444,2.000000,1.222200,0
2.000000,5.000000,0.000000,4.000000,5.000000,1.000000,0.000000,4.000000,2.000000,2.000000,12.000000,0.000000,0.000000,0.982143,0.750000,2.000000,7.000000,5.000000,1.000000,0.500000,0
14.000000,1.000000,0.000000,23.000000,44.000000,29.000000,11.000000,13.000000,14.000000,0.769231,546.000000,1.000000,0.000000,0.000000,0.206349,0.000000,0.000000,37.642857,4.000000,1.857100,1
3.000000,3.000000,0.000000,4.000000,4.000000,3.000000,0.000000,4.000000,3.000000,2.000000,9.000000,0.000000,0.000000,0.950000,0.500000,1.000000,6.000000,2.000000,1.000000,0.666700,0
18.000000,3.000000,0.000000,44.000000,93.000000,95.000000,6.000000,43.000000,11.000000,0.833333,943.000000,1.000000,1.000000,0.767123,0.188889,2.000000,9.000000,51.055556,24.000000,5.777800,0
56.000000,2.000000,1.000000,22.000000,84.000000,714.000000,15.000000,7.000000,56.000000,0.739394,839.000000,0.833333,1.000000,0.363636,0.160714,1.000000,4.000000,13.875000,9.000000,1.571400,1
10.000000,1.000000,0.000000,6.000000,30.000000,3.000000,1.000000,6.000000,0.000000,0.611111,807.000000,0.500000,3.000000,0.000000,0.312500,0.000000,0.000000,79.100000,11.000000,2.800000,2
5.000000,4.000000,0.000000,15.000000,29.000000,10.000000,3.000000,12.000000,5.000000,2.000000,169.000000,0.000000,0.000000,0.981900,0.400000,4.000000,7.000000,32.800000,1.000000,0.800000,2
7.000000,2.000000,0.000000,5.000000,29.000000,17.000000,2.000000,3.000000,6.000000,0.888889,133.000000,1.000000,2.000000,0.850000,0.285714,1.000000,2.000000,17.571429,2.000000,1.000000,1
28.000000,1.000000,0.000000,53.000000,49.000000,268.000000,49.000000,4.000000,28.000000,0.562963,741.000000,0.800000,0.000000,0.000000,0.285714,1.000000,1.000000,25.285714,9.000000,1.428600,2
5.000000,3.000000,0.000000,1.000000,16.000000,8.000000,0.000000,1.000000,3.000000,1.243590,1171.000000,0.000000,0.000000,0.926829,0.333333,0.000000,0.000000,217.600000,2.000000,0.800000,1
7.000000,1.000000,0.000000,9.000000,25.000000,0.000000,2.000000,7.000000,7.000000,0.500000,199.000000,0.500000,1.000000,0.000000,0.357143,0.000000,0.000000,27.142857,1.000000,0.857100,0
5.000000,1.000000,0.000000,0.000000,18.000000,4.000000,0.000000,0.000000,3.000000,0.625000,157.000000,1.000000,0.000000,0.000000,0.250000,0.000000,0.000000,30.000000,6.000000,1.800000,0
11.000000,1.000000,0.000000,1.000000,15.000000,0.000000,1.000000,0.000000,11.000000,0.450000,286.000000,1.000000,0.000000,0.000000,0.606061,0.000000,0.000000,24.636364,4.000000,2.181800,0
9.000000,1.000000,0.000000,1.000000,18.000000,36.000000,1.000000,0.000000,9.000000,2.000000,81.000000,0.000000,0.000000,0.000000,0.111111,0.000000,0.000000,8.000000,2.000000,1.111100,4
3.000000,4.000000,0.000000,15.000000,14.000000,0.000000,0.000000,15.000000,3.000000,0.000000,63.000000,1.000000,1.000000,0.979592,0.444444,3.000000,13.000000,19.666667,1.000000,0.666700,0
11.000000,1.000000,0.000000,19.000000,11.000000,55.000000,15.000000,4.000000,11.000000,2.000000,11.000000,0.000000,0.000000,0.000000,0.262626,0.000000,0.000000,0.000000,1.000000,1.000000,0
2.000000,1.000000,0.000000,4.000000,2.000000,1.000000,2.000000,2.000000,2.000000,2.000000,2.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,1
2.000000,3.000000,0.000000,9.000000,11.000000,1.000000,1.000000,8.000000,2.000000,2.000000,39.000000,0.000000,0.000000,0.978261,0.666667,1.000000,1.000000,18.500000,1.000000,0.500000,0
5.000000,3.000000,0.000000,29.000000,45.000000,4.000000,1.000000,29.000000,4.000000,0.500000,267.000000,1.000000,1.000000,0.933333,0.333333,1.000000,6.000000,52.200000,4.000000,1.800000,0
11.000000,1.000000,1.000000,2.000000,20.000000,53.000000,2.000000,1.000000,0.000000,0.900000,90.000000,1.000000,0.000000,0.000000,0.400000,0.000000,0.000000,7.090909,2.000000,0.909100,0
1.000000,1.000000,0.000000,1.000000,1.000000,0.000000,0.000000,1.000000,1.000000,2.000000,1.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0
8.000000,4.000000,0.000000,11.000000,27.000000,16.000000,6.000000,8.000000,8.000000,0.571429,109.000000,0.000000,1.000000,0.966507,0.300000,2.000000,4.000000,12.500000,3.000000,1.125000,2
23.000000,3.000000,0.000000,19.000000,75.000000,167.000000,7.000000,14.000000,20.000000,0.909091,797.000000,0.222222,0.000000,0.487805,0.207071,1.000000,2.000000,33.260870,17.000000,1.608700,5
3.000000,2.000000,0.000000,3.000000,5.000000,3.000000,1.000000,2.000000,0.000000,2.000000,24.000000,0.000000,0.000000,0.500000,0.555556,0.000000,0.000000,7.000000,2.000000,1.333300,0
8.000000,1.000000,0.000000,1.000000,23.000000,10.000000,1.000000,0.000000,4.000000,0.767857,390.000000,0.625000,0.000000,0.000000,0.375000,0.000000,0.000000,46.750000,19.000000,4.875000,0
3.000000,3.000000,0.000000,0.000000,4.000000,1.000000,0.000000,0.000000,2.000000,0.500000,1248.000000,1.000000,0.000000,0.974359,1.000000,0.000000,0.000000,414.666667,1.000000,0.333300,1
9.000000,2.000000,0.000000,9.000000,23.000000,36.000000,9.000000,9.000000,0.000000,2.000000,82.000000,0.000000,0.000000,0.529412,0.444444,0.000000,0.000000,8.111111,1.000000,0.888900,0
5.000000,3.000000,0.000000,1.000000,16.000000,8.000000,0.000000,1.000000,3.000000,1.243590,1171.000000,0.000000,0.000000,0.926829,0.333333,0.000000,0.000000,217.600000,2.000000,0.800000,1
2.000000,1.000000,0.000000,55.000000,2.000000,1.000000,54.000000,1.000000,2.000000,2.000000,2.000000,0.000000,0.000000,0.000000,0.750000,0.000000,0.000000,0.000000,1.000000,1.000000,0
5.000000,3.000000,0.000000,7.000000,23.000000,8.000000,3.000000,5.000000,2.000000,0.875000,198.000000,0.500000,1.000000,0.904762,0.440000,0.000000,0.000000,38.200000,2.000000,1.200000,0
75.000000,4.000000,2.000000,25.000000,190.000000,2297.000000,5.000000,21.000000,65.000000,0.908361,2494.000000,0.937500,11.000000,0.566265,0.134234,2.000000,20.000000,31.826667,13.000000,2.293300,3
8.000000,3.000000,0.000000,23.000000,62.000000,2.000000,2.000000,22.000000,6.000000,0.619048,411.000000,1.000000,2.000000,0.888889,0.270833,1.000000,6.000000,50.000000,10.000000,3.750000,2
3.000000,3.000000,0.000000,7.000000,7.000000,3.000000,2.000000,5.000000,3.000000,2.000000,25.000000,0.000000,0.000000,0.953488,0.555556,1.000000,1.000000,7.333333,1.000000,0.666700,0
10.000000,1.000000,0.000000,1.000000,10.000000,45.000000,1.000000,0.000000,10.000000,1.111111,11.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,1.000000,1.000000,0
5.000000,1.000000,0.000000,1.000000,11.000000,0.000000,0.000000,1.000000,5.000000,0.000000,41.000000,1.000000,0.000000,0.000000,0.360000,0.000000,0.000000,7.000000,1.000000,0.800000,0
5.000000,4.000000,3.000000,17.000000,21.000000,0.000000,3.000000,14.000000,5.000000,0.250000,149.000000,1.000000,2.000000,0.969697,0.366667,3.000000,14.000000,28.400000,4.000000,1.200000,0
2.000000,5.000000,0.000000,5.000000,4.000000,1.000000,0.000000,5.000000,2.000000,2.000000,10.000000,0.000000,0.000000,0.982143,0.750000,2.000000,7.000000,4.000000,1.000000,0.500000,0
5.000000,3.000000,0.000000,1.000000,16.000000,8.000000,0.000000,1.000000,3.000000,1.243590,1171.000000,0.000000,0.000000,0.926829,0.333333,0.000000,0.000000,217.600000,2.000000,0.800000,1
4.000000,1.000000,0.000000,5.000000,21.000000,6.000000,1.000000,4.000000,3.000000,2.000000,153.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,37.250000,1.000000,0.750000,0
5.000000,3.000000,0.000000,1.000000,16.000000,8.000000,0.000000,1.000000,3.000000,1.246296,2125.000000,0.000000,0.000000,0.926829,0.333333,0.000000,0.000000,397.000000,2.000000,0.800000,2
7.000000,1.000000,0.000000,3.000000,19.000000,0.000000,3.000000,1.000000,6.000000,0.250000,432.000000,1.000000,1.000000,0.000000,0.464286,0.000000,0.000000,60.142857,3.000000,1.428600,0
6.000000,2.000000,0.000000,5.000000,16.000000,13.000000,3.000000,4.000000,6.000000,2.000000,58.000000,0.000000,0.000000,0.863636,0.388889,2.000000,3.000000,8.666667,1.000000,0.500000,0
9.000000,2.000000,0.000000,9.000000,23.000000,36.000000,9.000000,9.000000,0.000000,2.000000,82.000000,0.000000,0.000000,0.529412,0.444444,0.000000,0.000000,8.111111,1.000000,0.888900,0
38.000000,3.000000,0.000000,27.000000,128.000000,607.000000,1.000000,27.000000,8.000000,0.900000,1849.000000,0.000000,2.000000,0.357143,0.194595,0.000000,0.000000,47.394737,15.000000,3.763200,2
19.000000,1.000000,0.000000,2.000000,73.000000,161.000000,1.000000,1.000000,5.000000,0.983333,2178.000000,0.200000,0.000000,0.000000,0.253086,0.000000,0.000000,113.105263,9.000000,3.578900,1
10.000000,1.000000,0.000000,10.000000,65.000000,0.000000,5.000000,5.000000,7.000000,0.305556,611.000000,0.750000,1.000000,0.000000,0.440000,0.000000,0.000000,59.700000,1.000000,0.700000,0
0.000000,1.000000,0.000000,4.000000,0.000000,0.000000,3.000000,1.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
5.000000,5.000000,0.000000,4.000000,18.000000,0.000000,1.000000,3.000000,3.000000,0.616667,353.000000,1.000000,0.000000,0.989529,0.485714,1.000000,1.000000,66.600000,2.000000,0.600000,0
94.000000,1.000000,1.000000,16.000000,141.000000,4141.000000,4.000000,13.000000,68.000000,0.922342,2326.000000,0.777778,14.000000,0.000000,0.173835,0.000000,0.000000,23.457447,15.000000,2.468100,3
3.000000,4.000000,0.000000,1.000000,4.000000,1.000000,0.000000,1.000000,2.000000,1.300000,875.000000,0.000000,0.000000,0.976190,1.000000,0.000000,0.000000,289.000000,1.000000,0.333300,1
5.000000,3.000000,0.000000,1.000000,16.000000,8.000000,0.000000,1.000000,3.000000,1.243590,1171.000000,0.000000,0.000000,0.926829,0.333333,0.000000,0.000000,217.600000,2.000000,0.800000,1
4.000000,3.000000,0.000000,26.000000,38.000000,0.000000,1.000000,25.000000,3.000000,0.333333,221.000000,1.000000,1.000000,0.949153,0.400000,2.000000,6.000000,53.750000,5.000000,2.000000,1
5.000000,6.000000,0.000000,13.000000,35.000000,10.000000,1.000000,12.000000,4.000000,2.000000,183.000000,0.000000,0.000000,0.941176,0.400000,2.000000,8.000000,35.600000,1.000000,0.800000,0
8.000000,1.000000,0.000000,2.000000,12.000000,0.000000,2.000000,0.000000,8.000000,0.523810,217.000000,0.833333,0.000000,0.000000,0.583333,0.000000,0.000000,25.375000,4.000000,1.875000,0
16.000000,5.000000,0.000000,13.000000,95.000000,18.000000,1.000000,13.000000,9.000000,0.800000,1467.000000,1.000000,4.000000,0.926471,0.205357,2.000000,8.000000,86.625000,23.000000,3.687500,1
3.000000,3.000000,0.000000,6.000000,7.000000,3.000000,1.000000,5.000000,3.000000,2.000000,40.000000,0.000000,0.000000,0.953488,0.555556,2.000000,2.000000,12.333333,1.000000,0.666700,0
21.000000,1.000000,1.000000,5.000000,23.000000,0.000000,5.000000,0.000000,21.000000,0.337500,516.000000,1.000000,0.000000,0.000000,0.500000,0.000000,0.000000,23.380952,4.000000,1.714300,0
5.000000,3.000000,0.000000,1.000000,16.000000,8.000000,0.000000,1.000000,3.000000,1.243590,1171.000000,0.000000,0.000000,0.926829,0.333333,0.000000,0.000000,217.600000,2.000000,0.800000,1
4.000000,6.000000,0.000000,8.000000,16.000000,6.000000,0.000000,8.000000,3.000000,2.000000,113.000000,0.000000,0.000000,0.955224,0.500000,2.000000,8.000000,27.250000,1.000000,0.750000,0
14.000000,1.000000,0.000000,4.000000,14.000000,91.000000,4.000000,0.000000,14.000000,2.000000,14.000000,0.000000,0.000000,0.000000,0.273810,0.000000,0.000000,0.000000,1.000000,1.000000,0
7.000000,4.000000,0.000000,23.000000,51.000000,21.000000,5.000000,19.000000,5.000000,2.000000,452.000000,0.000000,0.000000,0.923077,0.339286,2.000000,7.000000,63.571429,14.000000,5.142900,0
11.000000,1.000000,1.000000,2.000000,20.000000,53.000000,2.000000,1.000000,0.000000,0.900000,90.000000,1.000000,0.000000,0.000000,0.400000,0.000000,0.000000,7.090909,2.000000,0.909100,1
2.000000,4.000000,0.000000,3.000000,3.000000,1.000000,1.000000,2.000000,2.000000,2.000000,13.000000,0.000000,0.000000,0.987805,0.600000,0.000000,0.000000,5.500000,1.000000,0.500000,0
61.000000,1.000000,0.000000,10.000000,77.000000,714.000000,6.000000,4.000000,60.000000,0.629167,1486.000000,0.875000,0.000000,0.000000,0.219262,0.000000,0.000000,23.229508,9.000000,2.245900,1
5.000000,2.000000,0.000000,6.000000,15.000000,0.000000,3.000000,3.000000,4.000000,0.250000,72.000000,1.000000,1.000000,0.400000,0.466667,0.000000,0.000000,13.200000,3.000000,1.200000,1
76.000000,1.000000,0.000000,97.000000,205.000000,2560.000000,86.000000,24.000000,59.000000,0.933778,3305.000000,1.000000,9.000000,0.000000,0.093421,0.000000,0.000000,42.092105,13.000000,2.250000,3
11.000000,2.000000,0.000000,3.000000,26.000000,0.000000,2.000000,2.000000,11.000000,0.550000,127.000000,0.500000,1.000000,0.583333,0.409091,1.000000,3.000000,10.363636,3.000000,1.363600,0
31.000000,1.000000,0.000000,41.000000,149.000000,327.000000,4.000000,39.000000,12.000000,0.853968,3124.000000,1.000000,7.000000,0.000000,0.163306,0.000000,0.000000,99.096774,41.000000,5.709700,3
19.000000,1.000000,0.000000,1.000000,19.000000,171.000000,1.000000,0.000000,19.000000,2.000000,19.000000,0.000000,0.000000,0.000000,0.381579,0.000000,0.000000,0.000000,1.000000,1.000000,0
7.000000,2.000000,0.000000,16.000000,43.000000,21.000000,1.000000,15.000000,7.000000,1.166667,682.000000,0.000000,0.000000,0.250000,0.642857,0.000000,0.000000,96.285714,1.000000,0.857100,0
8.000000,4.000000,0.000000,15.000000,27.000000,0.000000,1.000000,14.000000,8.000000,0.142857,135.000000,1.000000,2.000000,0.925532,0.270833,2.000000,3.000000,15.625000,2.000000,1.000000,0
9.000000,2.000000,0.000000,9.000000,23.000000,36.000000,9.000000,9.000000,0.000000,2.000000,82.000000,0.000000,0.000000,0.529412,0.444444,0.000000,0.000000,8.111111,1.000000,0.888900,0
3.000000,1.000000,4.000000,5.000000,14.000000,3.000000,4.000000,1.000000,1.000000,2.000000,62.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,19.666667,4.000000,1.666700,0
20.000000,2.000000,0.000000,2.000000,48.000000,188.000000,0.000000,2.000000,19.000000,0.947368,312.000000,1.000000,0.000000,0.100000,0.250000,0.000000,0.000000,14.250000,10.000000,2.150000,0
2.000000,1.000000,0.000000,10.000000,14.000000,0.000000,2.000000,8.000000,2.000000,0.000000,104.000000,1.000000,0.000000,0.000000,0.583333,0.000000,0.000000,50.500000,1.000000,0.500000,0
9.000000,1.000000,0.000000,9.000000,9.000000,36.000000,8.000000,1.000000,9.000000,2.000000,9.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.000000,0.000000,1.000000,1.000000,0
8.000000,4.000000,0.000000,40.000000,70.000000,8.000000,11.000000,34.000000,7.000000,0.714286,435.000000,1.000000,0.000000,0.915663,0.267857,3.000000,18.000000,53.250000,8.000000,2.625000,0
1.000000,1.000000,0.000000,1.000000,2.000000,0.000000,1.000000,0.000000,0.000000,2.000000,27.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.000000,0.000000,0.000000,2
33.000000,1.000000,0.000000,3.000000,73.000000,0.000000,1.000000,3.000000,33.000000,0.750000,469.000000,0.000000,2.000000,0.000000,0.158508,1.000000,1.000000,13.030303,6.000000,1.303000,0
3.000000,1.000000,0.000000,12.000000,17.000000,3.000000,6.000000,6.000000,2.000000,1.000000,111.000000,1.000000,0.000000,0.000000,0.500000,0.000000,0.000000,35.666667,6.000000,2.000000,2
2.000000,5.000000,0.000000,5.000000,9.000000,1.000000,0.000000,5.000000,2.000000,2.000000,42.000000,0.000000,0.000000,0.982143,0.750000,3.000000,8.000000,20.000000,1.000000,0.500000,0
3.000000,3.000000,0.000000,0.000000,4.000000,1.000000,0.000000,0.000000,2.000000,0.500000,234.000000,1.000000,0.000000,0.974359,1.000000,0.000000,0.000000,76.666667,1.000000,0.333300,1
5.000000,3.000000,0.000000,1.000000,16.000000,8.000000,0.000000,1.000000,3.000000,1.243590,1171.000000,0.000000,0.000000,0.926829,0.333333,0.000000,0.000000,217.600000,2.000000,0.800000,1
5.000000,3.000000,0.000000,1.000000,16.000000,8.000000,0.000000,1.000000,3.000000,1.246296,2125.000000,0.000000,0.000000,0.926829,0.333333,0.000000,0.000000,397.000000,2.000000,0.800000,2
5.000000,3.000000,0.000000,1.000000,16.000000,8.000000,0.000000,1.000000,3.000000,1.247951,4275.000000,0.000000,0.000000,0.926829,0.333333,0.000000,0.000000,805.200000,2.000000,0.800000,1
12.000000,1.000000,0.000000,1.000000,26.000000,0.000000,1.000000,0.000000,0.000000,0.681818,365.000000,0.500000,2.000000,0.000000,0.409091,0.000000,0.000000,28.583333,10.000000,2.500000,0
4.000000,8.000000,0.000000,9.000000,15.000000,2.000000,2.000000,7.000000,3.000000,0.333333,97.000000,1.000000,1.000000,0.978571,0.437500,2.000000,2.000000,22.750000,4.000000,1.500000,1
7.000000,3.000000,0.000000,19.000000,28.000000,0.000000,1.000000,18.000000,7.000000,0.000000,143.000000,1.000000,1.000000,0.934211,0.285714,2.000000,7.000000,19.285714,2.000000,1.142900,1
3.000000,3.000000,0.000000,6.000000,7.000000,3.000000,1.000000,5.000000,3.000000,2.000000,19.000000,0.000000,0.000000,0.952381,0.555556,1.000000,1.000000,5.333333,1.000000,0.666700,0
5.000000,3.000000,0.000000,1.000000,16.000000,8.000000,0.000000,1.000000,3.000000,1.246296,2125.000000,0.000000,0.000000,0.926829,0.333333,0.000000,0.000000,397.000000,2.000000,0.800000,2
9.000000,1.000000,0.000000,10.000000,19.000000,0.000000,6.000000,4.000000,9.000000,0.500000,106.000000,1.000000,1.000000,0.000000,0.555556,0.000000,0.000000,10.555556,3.000000,1.111100,0
7.000000,1.000000,0.000000,8.000000,19.000000,0.000000,3.000000,7.000000,5.000000,0.500000,157.000000,0.000000,1.000000,0.000000,0.458333,0.000000,0.000000,21.142857,4.000000,1.428600,2
